ID,CNumber,Target,Screen Conc(0.001),% Activity Remaining,Standard Deviation,Screen Conc(0.01),% Activity Remaining,Standard Deviation,Screen Conc(0.1),% Activity Remaining,Standard Deviation,Screen Conc(0.1-1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0),% Activity Remaining,Standard Deviation,Screen Conc(1.0-5.0),% Activity Remaining,Standard Deviation,Screen Conc(5.0-10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0),% Activity Remaining,Standard Deviation,Screen Conc(10.0-25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0),% Activity Remaining,Standard Deviation,Screen Conc(25.0-50.0),% Activity Remaining,Standard Deviation,Screen Conc(50.0),% Activity Remaining,Standard Deviation,Screen Conc(100.0),% Activity Remaining,Standard Deviation,Screen Conc(>100.0),% Activity Remaining,Standard Deviation
2763,18,CHK2,,,,0.01,97,9,0.1,96,2,,,,1.0,84,5,,,,,,,10.0,65,2,,,,,,,,,,,,,,,,,,
2764,18,GSK3 beta ,,,,0.01,84,0,0.1,77,5,,,,1.0,35,3,,,,,,,10.0,21,3,,,,,,,,,,,,,,,,,,
2765,18,CDK2-Cyclin A,,,,0.01,88,5,0.1,84,0,,,,1.0,15,2,,,,,,,10.0,30,6,,,,,,,,,,,,,,,,,,
2766,18,PLK1,,,,0.01,33,1,0.1,5,1,,,,1.0,6,2,,,,,,,10.0,2,0,,,,,,,,,,,,,,,,,,
2767,18,Aurora A,,,,0.01,None,None,0.1,None,None,,,,1.0,24,0,,,,,,,10.0,4,0,,,,,,,,,,,,,,,,,,
2768,18,Aurora B,,,,0.01,53,5,0.1,22,4,,,,1.0,7,1,,,,,,,10.0,4,0,,,,,,,,,,,,,,,,,,
2769,18,LKB1,,,,0.01,None,None,0.1,None,None,,,,1.0,92,3,,,,,,,10.0,49,2,,,,,,,,,,,,,,,,,,
2770,18,AMPK,,,,0.01,101,3,0.1,107,6,,,,1.0,55,2,,,,,,,10.0,67,1,,,,,,,,,,,,,,,,,,
2771,18,MARK1,,,,0.01,None,None,0.1,None,None,,,,1.0,85,2,,,,,,,10.0,33,5,,,,,,,,,,,,,,,,,,
2772,18,MARK2,,,,0.01,None,None,0.1,None,None,,,,1.0,51,4,,,,,,,10.0,38,0,,,,,,,,,,,,,,,,,,
2773,18,MARK3,,,,0.01,101,0,0.1,78,5,,,,1.0,31,5,,,,,,,10.0,36,2,,,,,,,,,,,,,,,,,,
2774,18,MARK4,,,,0.01,None,None,0.1,None,None,,,,1.0,77,7,,,,,,,10.0,27,0,,,,,,,,,,,,,,,,,,
2775,18,BRSK1,,,,0.01,None,None,0.1,None,None,,,,1.0,86,0,,,,,,,10.0,43,0,,,,,,,,,,,,,,,,,,
2776,18,BRSK2,,,,0.01,91,4,0.1,78,9,,,,1.0,76,5,,,,,,,10.0,21,1,,,,,,,,,,,,,,,,,,
2777,18,CAMKK alpha ,,,,0.01,None,None,0.1,92,8,,,,1.0,None,None,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
2778,18,MELK,,,,0.01,85,1,0.1,40,5,,,,1.0,9,0,,,,,,,10.0,3,0,,,,,,,,,,,,,,,,,,
2779,18,NUAK1,,,,0.01,None,None,0.1,None,None,,,,1.0,44,4,,,,,,,10.0,9,0,,,,,,,,,,,,,,,,,,
2780,18,CK1 delta ,,,,0.01,93,0,0.1,81,5,,,,1.0,63,1,,,,,,,10.0,32,0,,,,,,,,,,,,,,,,,,
2781,18,CK2,,,,0.01,100,3,0.1,97,4,,,,1.0,92,1,,,,,,,10.0,99,3,,,,,,,,,,,,,,,,,,
2782,18,DYRK1A,,,,0.01,90,3,0.1,95,9,,,,1.0,60,4,,,,,,,10.0,46,6,,,,,,,,,,,,,,,,,,
2783,18,DYRK2,,,,0.01,100,4,0.1,90,0,,,,1.0,85,1,,,,,,,10.0,44,4,,,,,,,,,,,,,,,,,,
2784,18,DYRK3,,,,0.01,100,11,0.1,90,3,,,,1.0,80,8,,,,,,,10.0,29,1,,,,,,,,,,,,,,,,,,
2785,18,NEK2a,,,,0.01,93,4,0.1,97,10,,,,1.0,59,4,,,,,,,10.0,80,0,,,,,,,,,,,,,,,,,,
2786,18,NEK6,,,,0.01,88,4,0.1,114,8,,,,1.0,98,8,,,,,,,10.0,92,0,,,,,,,,,,,,,,,,,,
2787,18,IKK beta ,,,,0.01,95,5,0.1,105,10,,,,1.0,101,4,,,,,,,10.0,74,3,,,,,,,,,,,,,,,,,,
2788,18,Aurora C,,,,0.01,None,None,0.1,76,4,,,,1.0,None,None,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
2789,18,PIM1,,,,0.01,104,0,0.1,75,1,,,,1.0,43,1,,,,,,,10.0,6,0,,,,,,,,,,,,,,,,,,
2790,18,PIM2,,,,0.01,98,5,0.1,100,8,,,,1.0,99,12,,,,,,,10.0,61,4,,,,,,,,,,,,,,,,,,
2791,18,PIM3,,,,0.01,79,10,0.1,65,3,,,,1.0,19,0,,,,,,,10.0,3,0,,,,,,,,,,,,,,,,,,
2792,18,SRPK1,,,,0.01,97,2,0.1,94,7,,,,1.0,90,4,,,,,,,10.0,80,9,,,,,,,,,,,,,,,,,,
2793,18,EF2K,,,,0.01,107,3,0.1,87,0,,,,1.0,90,6,,,,,,,10.0,96,0,,,,,,,,,,,,,,,,,,
2794,18,HIPK1,,,,0.01,None,None,0.1,None,None,,,,1.0,90,5,,,,,,,10.0,64,1,,,,,,,,,,,,,,,,,,
2795,18,HIPK2,,,,0.01,97,9,0.1,102,6,,,,1.0,61,1,,,,,,,10.0,15,1,,,,,,,,,,,,,,,,,,
2796,18,HIPK3,,,,0.01,None,None,0.1,104,5,,,,1.0,113,2,,,,,,,10.0,72,4,,,,,,,,,,,,,,,,,,
2797,18,CLK2,,,,0.01,None,None,0.1,None,None,,,,1.0,26,7,,,,,,,10.0,11,11,,,,,,,,,,,,,,,,,,
2798,18,PAK2,,,,0.01,None,None,0.1,None,None,,,,1.0,88,0,,,,,,,10.0,74,8,,,,,,,,,,,,,,,,,,
2799,18,PAK4,,,,0.01,85,3,0.1,81,11,,,,1.0,58,0,,,,,,,10.0,12,0,,,,,,,,,,,,,,,,,,
2800,18,PAK5,,,,0.01,91,5,0.1,89,5,,,,1.0,73,1,,,,,,,10.0,29,0,,,,,,,,,,,,,,,,,,
2801,18,NEK7,,,,0.01,107,8,0.1,108,0,,,,1.0,None,None,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
2802,18,PAK6,,,,0.01,88,0,0.1,101,9,,,,1.0,70,4,,,,,,,10.0,35,0,,,,,,,,,,,,,,,,,,
2803,18,MST2,,,,0.01,65,8,0.1,41,3,,,,1.0,7,0,,,,,,,10.0,12,1,,,,,,,,,,,,,,,,,,
2804,18,MST4,,,,0.01,95,8,0.1,77,8,,,,1.0,25,2,,,,,,,10.0,3,0,,,,,,,,,,,,,,,,,,
2805,18,GCK,,,,0.01,None,None,0.1,None,None,,,,1.0,37,3,,,,,,,10.0,8,2,,,,,,,,,,,,,,,,,,
2806,18,MINK1,,,,0.01,None,None,0.1,None,None,,,,1.0,7,3,,,,,,,10.0,8,5,,,,,,,,,,,,,,,,,,
2807,18,MEKK1,,,,0.01,None,None,0.1,None,None,,,,1.0,108,13,,,,,,,10.0,86,6,,,,,,,,,,,,,,,,,,
2808,18,MLK1,,,,0.01,None,None,0.1,None,None,,,,1.0,16,4,,,,,,,10.0,12,6,,,,,,,,,,,,,,,,,,
2809,18,MLK3,,,,0.01,None,None,0.1,None,None,,,,1.0,8,4,,,,,,,10.0,4,0,,,,,,,,,,,,,,,,,,
2810,18,TAO1,,,,0.01,None,None,0.1,None,None,,,,1.0,18,2,,,,,,,10.0,8,2,,,,,,,,,,,,,,,,,,
2811,18,ASK1,,,,0.01,None,None,0.1,None,None,,,,1.0,102,3,,,,,,,10.0,93,3,,,,,,,,,,,,,,,,,,
2812,18,TAK1,,,,0.01,None,None,0.1,None,None,,,,1.0,49,8,,,,,,,10.0,9,2,,,,,,,,,,,,,,,,,,
2813,18,IRAK4,,,,0.01,None,None,0.1,None,None,,,,1.0,31,5,,,,,,,10.0,63,3,,,,,,,,,,,,,,,,,,
2814,18,RIPK2,,,,0.01,None,None,0.1,None,None,,,,1.0,92,0,,,,,,,10.0,73,1,,,,,,,,,,,,,,,,,,
2815,18,Src,,,,0.01,98,1,0.1,96,3,,,,1.0,72,11,,,,,,,10.0,59,3,,,,,,,,,,,,,,,,,,
2816,18,TTK,,,,0.01,None,None,0.1,None,None,,,,1.0,63,2,,,,,,,10.0,30,8,,,,,,,,,,,,,,,,,,
2817,18,Lck,,,,0.01,89,2,0.1,85,0,,,,1.0,63,7,,,,,,,10.0,34,1,,,,,,,,,,,,,,,,,,
2818,18,MPSK1,,,,0.01,None,None,0.1,None,None,,,,1.0,105,2,,,,,,,10.0,69,2,,,,,,,,,,,,,,,,,,
2819,18,CSK,,,,0.01,91,1,0.1,98,8,,,,1.0,76,0,,,,,,,10.0,80,12,,,,,,,,,,,,,,,,,,
2820,18,FGF-R1,,,,0.01,131,54,0.1,79,11,,,,1.0,108,13,,,,,,,10.0,13,1,,,,,,,,,,,,,,,,,,
2821,18,IRR,,,,0.01,79,17,0.1,75,5,,,,1.0,43,7,,,,,,,10.0,20,1,,,,,,,,,,,,,,,,,,
2822,18,EPH-A2,,,,0.01,105,14,0.1,91,3,,,,1.0,98,12,,,,,,,10.0,52,0,,,,,,,,,,,,,,,,,,
2823,18,ABL,,,,0.01,None,None,0.1,None,None,,,,1.0,90,3,,,,,,,10.0,40,2,,,,,,,,,,,,,,,,,,
2824,18,JAK2,,,,0.01,None,None,0.1,None,None,,,,1.0,66,3,,,,,,,10.0,12,0,,,,,,,,,,,,,,,,,,
2825,18,ZAP70,,,,0.01,None,None,0.1,None,None,,,,1.0,112,8,,,,,,,10.0,85,4,,,,,,,,,,,,,,,,,,
2826,18,TIE2,,,,0.01,None,None,0.1,None,None,,,,1.0,91,4,,,,,,,10.0,15,3,,,,,,,,,,,,,,,,,,
2827,18,BRK,,,,0.01,None,None,0.1,None,None,,,,1.0,95,10,,,,,,,10.0,87,5,,,,,,,,,,,,,,,,,,
2828,18,EPH-A4,,,,0.01,None,None,0.1,None,None,,,,1.0,105,5,,,,,,,10.0,65,3,,,,,,,,,,,,,,,,,,
2829,18,EPH-B1,,,,0.01,None,None,0.1,None,None,,,,1.0,86,1,,,,,,,10.0,51,2,,,,,,,,,,,,,,,,,,
2830,18,EPH-B2,,,,0.01,None,None,0.1,None,None,,,,1.0,93,4,,,,,,,10.0,48,4,,,,,,,,,,,,,,,,,,
2831,18,EPH-B4,,,,0.01,None,None,0.1,None,None,,,,1.0,94,6,,,,,,,10.0,106,8,,,,,,,,,,,,,,,,,,
2832,18,HER4,,,,0.01,None,None,0.1,None,None,,,,1.0,89,4,,,,,,,10.0,59,0,,,,,,,,,,,,,,,,,,
2833,18,TrkA,,,,0.01,None,None,0.1,None,None,,,,1.0,60,1,,,,,,,10.0,8,2,,,,,,,,,,,,,,,,,,
2834,18,MKK2,,,,0.01,None,None,0.1,None,None,,,,1.0,64,4,,,,,,,10.0,25,9,,,,,,,,,,,,,,,,,,
2835,18,MKK6,,,,0.01,None,None,0.1,None,None,,,,1.0,108,5,,,,,,,10.0,80,1,,,,,,,,,,,,,,,,,,
2836,201,MARK1,,,,,,,0.1,84,3,,,,1.0,94,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,201,MARK2,,,,,,,0.1,91,11,,,,1.0,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,201,MARK3,,,,,,,0.1,94,7,,,,1.0,96,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,201,MARK4,,,,,,,0.1,81,11,,,,1.0,108,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,201,BRSK1,,,,,,,0.1,96,4,,,,1.0,105,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,201,BRSK2,,,,,,,0.1,89,8,,,,1.0,110,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,201,MELK,,,,,,,0.1,106,5,,,,1.0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,201,NUAK1,,,,,,,0.1,81,10,,,,1.0,93,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,201,CK1 delta ,,,,,,,0.1,78,0,,,,1.0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,201,CK2,,,,,,,0.1,86,5,,,,1.0,84,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,201,DYRK1A,,,,,,,0.1,100,2,,,,1.0,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,201,DYRK2,,,,,,,0.1,96,1,,,,1.0,98,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,201,DYRK3,,,,,,,0.1,87,4,,,,1.0,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,201,NEK2a,,,,,,,0.1,98,10,,,,1.0,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,201,NEK6,,,,,,,0.1,104,1,,,,1.0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,201,IKK beta ,,,,,,,0.1,33,0,,,,1.0,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,201,IKK epsilon ,,,,,,,0.1,75,3,,,,1.0,98,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,201,TBK1,,,,,,,0.1,100,21,,,,1.0,103,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,201,PIM1,,,,,,,0.1,96,11,,,,1.0,82,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,201,PIM2,,,,,,,0.1,87,4,,,,1.0,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,201,PIM3,,,,,,,0.1,85,3,,,,1.0,74,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,201,SRPK1,,,,,,,0.1,95,13,,,,1.0,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,201,EF2K,,,,,,,0.1,96,9,,,,1.0,105,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,201,EIF2AK3,,,,,,,0.1,104,11,,,,1.0,109,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,201,HIPK1,,,,,,,0.1,97,7,,,,1.0,106,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,201,HIPK2,,,,,,,0.1,91,4,,,,1.0,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,201,HIPK3,,,,,,,0.1,96,3,,,,1.0,96,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,201,CLK2,,,,,,,0.1,100,4,,,,1.0,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,201,PAK2,,,,,,,0.1,96,4,,,,1.0,105,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,201,PAK4,,,,,,,0.1,93,10,,,,1.0,90,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,201,PAK5,,,,,,,0.1,92,7,,,,1.0,102,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,201,PAK6,,,,,,,0.1,93,3,,,,1.0,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,201,MST2,,,,,,,0.1,84,11,,,,1.0,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,201,MST4,,,,,,,0.1,92,11,,,,1.0,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,201,GCK,,,,,,,0.1,81,4,,,,1.0,87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,201,MINK1,,,,,,,0.1,85,12,,,,1.0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,201,MEKK1,,,,,,,0.1,115,1,,,,1.0,126,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,201,MLK1,,,,,,,0.1,95,1,,,,1.0,98,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,201,MLK3,,,,,,,0.1,96,1,,,,1.0,114,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,201,TAO1,,,,,,,0.1,89,4,,,,1.0,124,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,201,ASK1,,,,,,,0.1,94,8,,,,1.0,92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,201,TAK1,,,,,,,0.1,100,1,,,,1.0,109,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,201,IRAK1,,,,,,,0.1,80,1,,,,1.0,84,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,201,IRAK4,,,,,,,0.1,98,7,,,,1.0,96,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,201,RIPK2,,,,,,,0.1,96,7,,,,1.0,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,201,OSR1,,,,,,,0.1,98,9,,,,1.0,98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,201,TTK,,,,,,,0.1,96,11,,,,1.0,99,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883,201,MPSK1,,,,,,,0.1,94,0,,,,1.0,113,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884,201,Src,,,,,,,0.1,81,4,,,,1.0,106,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,201,Lck,,,,,,,0.1,108,10,,,,1.0,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,201,CSK,,,,,,,0.1,98,13,,,,1.0,112,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887,201,YES1,,,,,,,0.1,108,6,,,,1.0,89,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,201,ABL,,,,,,,0.1,92,12,,,,1.0,102,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,201,BTK,,,,,,,0.1,92,9,,,,1.0,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,201,JAK2,,,,,,,0.1,83,0,,,,1.0,93,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,201,SYK,,,,,,,0.1,86,11,,,,1.0,108,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,201,ZAP70,,,,,,,0.1,102,8,,,,1.0,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,201,TIE2,,,,,,,0.1,87,1,,,,1.0,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,201,BRK,,,,,,,0.1,99,2,,,,1.0,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,201,EPH-A2,,,,,,,0.1,89,3,,,,1.0,106,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896,201,EPH-A4,,,,,,,0.1,97,3,,,,1.0,110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,201,EPH-B1,,,,,,,0.1,96,5,,,,1.0,114,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,201,EPH-B2,,,,,,,0.1,97,4,,,,1.0,102,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,201,EPH-B3,,,,,,,0.1,101,6,,,,1.0,117,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,201,EPH-B4,,,,,,,0.1,95,1,,,,1.0,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,201,FGF-R1,,,,,,,0.1,98,7,,,,1.0,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,201,HER4,,,,,,,0.1,97,2,,,,1.0,95,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,201,IGF-1R,,,,,,,0.1,92,1,,,,1.0,62,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,201,IR,,,,,,,0.1,97,4,,,,1.0,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,201,IRR,,,,,,,0.1,84,1,,,,1.0,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,201,TrkA,,,,,,,0.1,109,2,,,,1.0,115,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,201,VEGFR1,,,,,,,0.1,81,3,,,,1.0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,201,MKK1,,,,,,,0.1,110,11,,,,1.0,120,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,201,MKK2,,,,,,,0.1,93,6,,,,1.0,97,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,201,MKK6,,,,,,,0.1,87,8,,,,1.0,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,201,ERK1,,,,,,,0.1,78,3,,,,1.0,108,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,201,ERK2,,,,,,,0.1,90,5,,,,1.0,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,201,JNK1,,,,,,,0.1,78,15,,,,1.0,85,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,201,JNK2,,,,,,,0.1,95,1,,,,1.0,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,201,JNK3,,,,,,,0.1,118,7,,,,1.0,94,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,201,p38 alpha MAPK,,,,,,,0.1,91,6,,,,1.0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,201,p38 beta MAPK,,,,,,,0.1,96,13,,,,1.0,93,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,201,p38 gamma MAPK,,,,,,,0.1,92,5,,,,1.0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,201,p38 delta MAPK,,,,,,,0.1,92,4,,,,1.0,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,201,ERK8,,,,,,,0.1,84,9,,,,1.0,102,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,201,RSK1,,,,,,,0.1,112,6,,,,1.0,113,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,201,RSK2,,,,,,,0.1,104,8,,,,1.0,113,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,201,PDK1,,,,,,,0.1,85,12,,,,1.0,81,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,201,PKB alpha ,,,,,,,0.1,89,5,,,,1.0,85,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,201,PKB beta ,,,,,,,0.1,100,1,,,,1.0,120,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,201,SGK1,,,,,,,0.1,89,5,,,,1.0,101,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,201,S6K1,,,,,,,0.1,85,5,,,,1.0,99,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,201,PKA,,,,,,,0.1,84,7,,,,1.0,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,201,ROCK 2,,,,,,,0.1,100,4,,,,1.0,86,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,201,PRK2,,,,,,,0.1,98,3,,,,1.0,87,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,201,PKC alpha ,,,,,,,0.1,94,3,,,,1.0,87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,201,PKC gamma ,,,,,,,0.1,101,8,,,,1.0,130,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,201,PKC zeta ,,,,,,,0.1,87,5,,,,1.0,87,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,201,PKD1,,,,,,,0.1,90,1,,,,1.0,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,201,STK33,,,,,,,0.1,86,0,,,,1.0,98,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,201,MSK1,,,,,,,0.1,115,14,,,,1.0,102,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,201,MNK1,,,,,,,0.1,88,6,,,,1.0,76,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,201,MNK2,,,,,,,0.1,97,4,,,,1.0,109,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,201,MAPKAP-K2 ,,,,,,,0.1,109,9,,,,1.0,101,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,201,MAPKAP-K3,,,,,,,0.1,85,6,,,,1.0,92,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,201,PRAK,,,,,,,0.1,101,6,,,,1.0,75,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,201,CAMKK beta ,,,,,,,0.1,93,12,,,,1.0,89,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,201,CAMK1,,,,,,,0.1,95,7,,,,1.0,98,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,201,SmMLCK,,,,,,,0.1,88,5,,,,1.0,86,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,201,PHK,,,,,,,0.1,101,3,,,,1.0,105,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,201,DAPK1,,,,,,,0.1,97,13,,,,1.0,86,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,201,CHK1,,,,,,,0.1,91,11,,,,1.0,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,201,CHK2,,,,,,,0.1,96,3,,,,1.0,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,201,GSK3 beta ,,,,,,,0.1,96,7,,,,1.0,108,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,201,CDK2-Cyclin A,,,,,,,0.1,92,0,,,,1.0,88,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,201,PLK1,,,,,,,0.1,94,4,,,,1.0,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,201,Aurora A,,,,,,,0.1,106,9,,,,1.0,112,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,201,Aurora B,,,,,,,0.1,98,10,,,,1.0,96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,201,TLK1,,,,,,,0.1,94,10,,,,1.0,91,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,201,LKB1,,,,,,,0.1,92,4,,,,1.0,106,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,201,AMPK,,,,,,,0.1,92,15,,,,1.0,94,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,19,p38 gamma MAPK,,,,0.01,95,1,0.1,94,5,,,,1.0,49,2,,,,,,,10.0,43,1,,,,,,,,,,,,,,,,,,
2958,19,RIPK2,,,,0.01,None,None,0.1,111,6,,,,1.0,None,None,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
2959,19,p38 delta MAPK,,,,0.01,108,10,0.1,106,4,,,,1.0,70,0,,,,,,,10.0,53,11,,,,,,,,,,,,,,,,,,
2960,19,TTK,,,,0.01,None,None,0.1,86,6,,,,1.0,None,None,,,,,,,10.0,None,None,,,,,,,,,,,,,,,,,,
2961,19,ERK8,,,,0.01,95,10,0.1,76,2,,,,1.0,2,0,,,,,,,10.0,2,0,,,,,,,,,,,,,,,,,,
2962,19,Src,,,,0.01,73,13,0.1,16,5,,,,1.0,5,1,,,,,,,10.0,5,0,,,,,,,,,,,,,,,,,,
2963,19,RSK1,,,,0.01,107,3,0.1,82,2,,,,1.0,7,1,,,,,,,10.0,9,5,,,,,,,,,,,,,,,,,,
2964,19,Lck,,,,0.01,89,10,0.1,38,2,,,,1.0,3,1,,,,,,,10.0,5,2,,,,,,,,,,,,,,,,,,
2965,19,RSK2,,,,0.01,93,4,0.1,114,6,,,,1.0,35,3,,,,,,,10.0,36,0,,,,,,,,,,,,,,,,,,
