ID,CNumber,CAS,Aliases
1336,33,252917-06-9,Not available
1337,33,252917-06-9,65C
1338,33,252917-06-9,"6-[2-[[4-(2,4-Dichlorophenyl)-5-(5-methyl-2-imidazolyl)-2-pyrimidinyl]amino]ethylamino]-3-pyridinecarbonitrile"
1339,33,252917-06-9,234CMT4GK4
1340,33,252917-06-9,culturesure® chir99021
1341,33,252917-06-9,CHIR99021|CHIR 911
1343,35,1219168-18-9,Compound C
1344,35,1219168-18-9,"6-(4-(2-(piperidin-1-yl)ethoxy)phenyl)-3-(pyridin-4-yl)pyrazolo[1,5-a]pyrimidine"
1345,35,1219168-18-9,"6-[4-(2-PIPERIDIN-1-YLETHOXY)PHENYL]-3-PYRIDIN-4-YLPYRAZOLO[1,5-A]PYRIMIDINE"
1346,35,1219168-18-9,AMPK Inhibitor
1347,35,1219168-18-9,Dorsomorphin
1348,35,1219168-18-9,"4-(6-{4-[2-(Piperidin-1-yl)ethoxy]phenyl}pyrazolo[1,5-a]pyrimidin-3-yl)pyridine"
1349,35,1219168-18-9,"6-{4-[2-(1-Piperidinyl)ethoxy]phenyl}-3-(4-pyridinyl)pyrazolo[1,5-a]pyrimidine"
1350,35,1219168-18-9,"Pyrazolo[1,5-a]pyrimidine"
1351,35,1219168-18-9,6-[4-[2-(1-piperidinyl)ethoxy]phenyl]-3-(4-pyridinyl)-
1352,35,1219168-18-9,"6-{4-[2-(1-Piperidinyl)ethoxy]phenyl}-3-(4-pyridinyl)pyrazolo[1,5-a]pyrimidin"
1353,35,1219168-18-9,BML-275
1354,35,1219168-18-9,866405-64-3
1355,35,1219168-18-9,[866405-64-3]
1356,35,1219168-18-9,"4-(6-{4-[2-(Piperidin-1-yl)ethoxy]phenyl}pyrazolo[1,5-alpha]pyrimidin-3-yl)pyridine"
1357,35,1219168-18-9,1219168-18-9
1358,35,1219168-18-9,1062368-24-4
1361,35,1219168-18-9,"6-[4-(2-Piperidin-1-yl-ethoxy)-phenyl)]-3-pyridin-4-yl-pyrrazolo[1,5-a]-pyrimidine"
1362,35,1219168-18-9,MFCD08705402
1363,35,1219168-18-9,"6-[4-[2-(1-piperidinyl)ethoxy]phenyl]-3-(4-pyridinyl)-pyrazolo[1,5-a]pyrimidine"
1364,35,1219168-18-9,BML275
1365,35,1219168-18-9,"6-{4-[2-(piperidin-1-yl)ethoxy]phenyl}-3-(pyridin-4-yl)pyrazolo[1,5-a]pyrimidine"
1366,35,1219168-18-9,MFCD0870540
1367,35,1219168-18-9,6-[4-(2-PIPERIDIN-1-YLETHOXY)PHENYL]-3-P
1368,35,1219168-18-9,BML 275
1369,35,1219168-18-9,BML-275 free base
1370,35,1219168-18-9,Dorsomorphin (Compound C)
1371,35,1219168-18-9,BML-275;Compound C;BML275;BML 275
1372,35,1219168-18-9,dorsomorphin(bml-275)
1373,35,1219168-18-9,dorsomorphin(compoundc)
1374,204,477600-75-2,"3-{(3R,4R)-4-Methyl-3-[methyl(1H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]-1-piperidinyl}-3-oxopropanenitrile"
1375,204,477600-75-2,1-piperidinepropanenitrile
1376,204,477600-75-2,"4-methyl-3-(methyl-7H-pyrrolo[2,3-d]pyrimidin-4-ylamino)-beta-oxo-"
1377,204,477600-75-2,"(3R,4R)-"
1378,204,477600-75-2,"3-((3R,4R)-4-methyl-3-(methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino)piperidin-1-yl)-3-oxopropanenitrile"
1379,204,477600-75-2,477600-75-2
1380,204,477600-75-2,"3-{(3R,4R)-4-Methyl-3-[methyl(1H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl}-3-oxopropanonitril"
1381,204,477600-75-2,"3-{(3R,4R)-4-methyl-3-[methyl(1H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl}-3-oxopropanenitrile"
1382,204,477600-75-2,"3-{(3R,4R)-4-Methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl}-3-oxopropanenitrile"
1383,204,477600-75-2,"3-((3R,4R)-4-METHYL-3-(METHYL(7H-PYRROLO[2,3-D]PYRIMIDIN-4YL)AMINO)PIPERIDIN-1-YL)-3-OXOPROPANENITRILE"
1384,204,477600-75-2,937669-80-2
1385,204,477600-75-2,CP-690550(Tasocitinib)
1386,204,477600-75-2,Tasocitinib
1387,204,477600-75-2,Tofacitinib
1388,204,477600-75-2,Tofacitinib citrate
1389,204,477600-75-2,CP690550(Tasocitinib)
1390,204,477600-75-2,"(Discontiuned due to Pfizer patent) 3-((3R,4R)-4-METHYL-3-(METHYL(7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)AMINO)PIPERIDIN-1-YL)-3-OXOPROPANENITRILE"
1392,204,477600-75-2,tofacitinibum
1393,204,477600-75-2,"3-((3R,4r)-4-methyl-3-(methyl (7h-pyrrolo[2,3-d]pyrimidin-4-yl)amino)piperidin-1-yl)-3-oxopropanenitrile"
1394,204,477600-75-2,Tofacitinib (CP-690550
1395,204,477600-75-2,Tasocitinib)
1396,204,477600-75-2,"3-[(3R,4R)-4-methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl]-3-oxopropanenitrile"
1399,204,477600-75-2,"3-{(3R,4R)-4-Methyl-3-[methyl-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)-amino]-piperidin-1-yl}-3-oxo-propionitrile"
1401,204,477600-75-2,"4-methyl-3-(methyl-7H-pyrrolo[2,3-d]pyrimidin-4-ylamino)-b-oxo-"
1403,204,477600-75-2,"3-{(3R,4R)-4-Methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]-1-piperidinyl}-3-oxopropanenitrile"
1404,204,477600-75-2,MFCD11035919
1405,204,477600-75-2,1259404-17-5
1406,204,477600-75-2,"3-{(3R,4R)-4-Methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]-1-piperidinyl}-3-oxopropanenitrilato"
1407,204,477600-75-2,racemic-Tasocitinib
1408,204,477600-75-2,MFCD22628813
1409,204,477600-75-2,"(3r,4r)-Tofacitinib"
1410,204,477600-75-2,"3-[(3R,4R)-4-methyl-3-[methyl({7H-pyrrolo[2,3-d]pyrimidin-4-yl})amino]piperidin-1-yl]-3-oxopropanenitrile"
1411,204,477600-75-2,racemic-tofacitinib
1414,204,477600-75-2,540737-29-9
1415,204,477600-75-2,"3-[(3R,4R)-4-methyl-3-(methyl-(7H-pyrrolo[3,2-e]pyrimidin-4-yl)amino)-1-piperidinyl]-3-oxopropanenitrile"
1416,204,477600-75-2,"3-[(3R,4R)-4-methyl-3-(methyl-(7H-pyrrolo[3,2-e]pyrimidin-4-yl)amino)-1-piperidyl]-3-oxo-propanenitrile"
1417,204,477600-75-2,"3-[(3R,4R)-4-methyl-3-(methyl-(7H-pyrrolo[3,2-e]pyrimidin-4-yl)amino)piperidin-1-yl]-3-oxopropanenitrile"
1418,204,477600-75-2,"3-[(3R,4R)-4-methyl-3-(methyl-(7H-pyrrolo[3,2-e]pyrimidin-4-yl)amino)piperidin-1-yl]-3-oxo-propanenitrile"
1419,204,477600-75-2,"3-keto-3-[(3R,4R)-4-methyl-3-(methyl-(7H-pyrrolo[3,2-e]pyrimidin-4-yl)amino)-1-piperidyl]propionitrile"
1420,204,477600-75-2,UNII-87LA6FU830
1422,204,477600-75-2,[477600-75-2]
1423,204,477600-75-2,"Tofacitinib (CP-690550,Tasocitinib)"
1424,204,477600-75-2,"3-((3R,4R)-rel-4-Methyl-3-(methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino)piperidin-1-yl)-3-oxopropanenitrile"
1425,204,477600-75-2,UNII:87LA6FU830
1426,204,477600-75-2,Tasocitinib;CP-690550;CP 690550;CP690550
1427,204,477600-75-2,"3-((3R,4R)-4-methyl-3-(methyl(7H-pyrrolo[2,3-d]pyr"
1428,204,477600-75-2,87LA6FU830
1431,204,477600-75-2,MI1
1432,204,477600-75-2,"3-((3r,4r)-4-methyl-3-(methyl(7h-pyrrolo[2,3-d]pyrimidin-4-yl)amino)piperidin-1-yl)-3-oxopropanenitrile(wxc01414)"
1433,204,477600-75-2,ck2inhibitor10
1434,204,477600-75-2,"cp6905503-((3r,4r)-4-methyl-3-(methyl(7h-pyrrolo[2,3-d]pyrimidin-4-yl)amino)piperidin-1-yl)-3-oxopropanenitrile"
1435,204,477600-75-2,tasocitinib (cp 690550)
1436,204,477600-75-2,tofacitinib(cp-690550)
1437,204,477600-75-2,"tofacitinib(cp-690550,tasocitinib)"
1439,204,477600-75-2,"4-methyl-3-(methyl-7h-pyrrolo[2,3-d]pyrimidin-4-ylamino)-β-oxo-"
1441,204,477600-75-2,"tofacitinib,cp-690550"
1442,341,670220-88-9,670220-88-9
1443,341,670220-88-9,1-(2-{5-[(3-methyloxetan-3-yl)methoxy]-1H-benzimidazol-1-yl}quinolin-8-yl)piperidin-4-amine
1444,341,670220-88-9,1-[2-[5-[(3-methyl-3-oxetanyl)methoxy]-1H-benzimidazol-1-yl]-8-quinolinyl]-4-piperidinamine
1445,341,670220-88-9,CP868569
1446,341,670220-88-9,Crenolanib
1448,341,670220-88-9,CP-868596
1449,341,670220-88-9,Crenolanib (CP-868596)
1450,341,670220-88-9,CP-868569
1451,341,670220-88-9,1-(2-{5-[(3-Methyl-3-oxetanyl)methoxy]-1H-benzimidazol-1-yl}-8-quinolinyl)-4-piperidinamine
1452,341,670220-88-9,4-Piperidinamine
1453,341,670220-88-9,1-[2-[5-[(3-methyl-3-oxetanyl)methoxy]-1H-benzimidazol-1-yl]-8-quinolinyl]-
1454,341,670220-88-9,cp868596
1455,341,670220-88-9,1-[2-[5-[(3-methyloxetan-3-yl)methoxy]benzimidazol-1-yl]quinolin-8-yl]piperidin-4-amine
1456,341,670220-88-9,1-(2-(5-((3-Methyloxetan-3-yl)methoxy)-1H-benzo-[d]imidazol-1-yl)quinolin-8-yl)piperidin-4-amine
1457,341,670220-88-9,CP 868596
1458,341,670220-88-9,[1-[2-[5-[(3-methyloxetan-3-yl)methoxy]benzimidazol-1-yl]-8-quinolyl]-4-piperidyl]amine
1459,341,670220-88-9,1-[2-[5-[(3-methyl-3-oxetanyl)methoxy]-1-benzimidazolyl]-8-quinolyl]-4-piperidinamine
1460,341,670220-88-9,1-[2-[5-[(3-methyloxetan-3-yl)methoxy]benzimidazol-1-yl]-8-quinolyl]piperidin-4-amine
1461,341,670220-88-9,UNII-LQF7I567TQ
1462,341,670220-88-9,ARO-002|CP 868596|CP-868596
1463,341,670220-88-9,1-(2-(5-((3-methyloxetan-3-yl)methoxy)-1H-benzo[d]imidazol-1-yl)quinolin-8-yl)piperidin-4-amine
1464,341,670220-88-9,[670220-88-9]
1465,341,670220-88-9,MFCD21609260
1466,341,670220-88-9,1-[2-[5-(3-Methyloxetan-3-ylmethoxy)benzimidazol-1-yl]quinolin-8-yl]piperidin-4-yl]amine
1467,341,670220-88-9,UNII:LQF7I567TQ
1468,341,670220-88-9,CP-868596;CP 868596;CP868596
1469,341,670220-88-9,Crenolanib(CP-868569)
1470,341,670220-88-9,cp-868596 (crenolanib)
1471,341,670220-88-9,9459
1472,341,670220-88-9,LQF7I567TQ
1473,341,670220-88-9,1-â€‹[2-â€‹[5-â€‹[(3-â€‹methyl-â€‹3-â€‹oxetanyl)â€‹methoxy]â€‹-â€‹1H-â€‹benzimidazol-â€‹1-â€‹yl]â€‹-â€‹8-â€‹quinolinyl]â€‹-4-â€‹piperidinamine
1474,341,670220-88-9,crenolanib(cp-868596)
1475,341,670220-88-9,Crenolanib|CP 868596
1476,341,670220-88-9,1-​[2-​[5-​[(3-​methyl-​3-​oxetanyl)​methoxy]​-​1H-​benzimidazol-​1-​yl]​-​8-​quinolinyl]​-4-​piperidinamine
1477,41,458-37-7,458-37-7
1478,41,458-37-7,Flubendazole
1479,41,458-37-7,Fluvermal
1480,41,458-37-7,Flubenol
1481,41,458-37-7,Flumoxal
1482,41,458-37-7,Flumoxane
1483,41,458-37-7,Flicum
1484,41,458-37-7,Flubendazole [USAN:BAN:INN]
1485,41,458-37-7,250-624-4
1486,41,458-37-7,Methyl 5-(p-fluorobenzoyl)-2-benzimidazolecarbamate
1487,41,458-37-7,"R 17,889"
1488,41,458-37-7,31430-15-6
1489,41,458-37-7,Methyl N-(5-(p-fluorobenzoyl)-2-benzimidazolyl)carbamate
1490,41,458-37-7,2-Benzimidazolecarbamic acid
1491,41,458-37-7,5- (p-fluorobenzoyl)-
1492,41,458-37-7,methyl ester
1493,41,458-37-7,(5-(4-Fluorobenzoyl)-1H-benzimidazole-2-yl)carbamic acid methyl ester
1495,41,458-37-7,5-(p-fluorobenzoyl)-
1497,41,458-37-7,carbamic acid
1498,41,458-37-7,(5-(4-fluorobenzoyl)-1H-benzimidazol-2-yl)-
1501,41,458-37-7,[5- (4-fluorobenzoyl)-1H-benzimidazol-2-yl]-
1503,41,458-37-7,N-{5-[(4-Fluorophenyl)carbonyl]benzimidazol-2-yl}methyloxymethanamide
1504,41,458-37-7,37893-02-0
1505,41,458-37-7,5-(p-Fluorobenzoyl)-2-benzimidazolecarbamic Acid Methyl Ester
1506,41,458-37-7,[5-(4-Fluorobenzoyl)-1H-benzimidazol-2-yl]carbamic Acid Methyl Ester
1507,41,458-37-7,methyl {6-[(4-fluorophenyl)carbonyl]-1H-benzimidazol-2-yl}carbamate
1509,41,458-37-7,[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]-
1512,41,458-37-7,N-[5-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]-
1514,41,458-37-7,Methyl-{5-[(4-fluorphenyl)carbonyl]-1H-benzimidazol-2-yl}carbamat
1515,41,458-37-7,Methyl {5-[(4-fluorophenyl)carbonyl]-1H-benzimidazol-2-yl}carbamate
1516,41,458-37-7,Flumoxanal
1517,41,458-37-7,Methyl [5-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate
1518,41,458-37-7,EINECS 250-624-4
1519,41,458-37-7,Flubendazol [INN-Spanish]
1520,41,458-37-7,fluoromebendazole
1521,41,458-37-7,methyl(5-(4-fluorobenzoyl)-1H-benzimidazol- 2-yl)carbamate
1522,41,458-37-7,methyl-[5-(4-fluorbenzoyl)-1h-benzimidazol-2-yl]carbamat
1523,41,458-37-7,[5-(4-Fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate de méthyle
1524,41,458-37-7,TL8002403
1525,41,458-37-7,C018945
1526,41,458-37-7,Carbamicacid
1527,41,458-37-7,[5-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]-methylester
1529,41,458-37-7,N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]-
1531,41,458-37-7,Methyl [6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate
1532,41,458-37-7,N-{6-[(4-fluorophenyl)carbonyl]benzimidazol-2-yl}methoxycarboxamide
1533,41,458-37-7,Biovermin
1534,41,458-37-7,Flutelmium
1535,41,458-37-7,Methyl (5-(4-fluorobenzoyl)-1H-benzo[d]imidazol-2-yl)carbamate
1536,41,458-37-7,Flubendazole (Flutelmium)
1537,41,458-37-7,Methyl (5-(4-fluorobenzoyl)-1H-benzo-[d]imidazol-2-yl)carbamate
1538,41,458-37-7,flubendazol
1540,41,458-37-7,flubendazolum
1541,41,458-37-7,methyl N-[5-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate
1542,41,458-37-7,[31430-15-6]
1543,41,458-37-7,DD6497500
1545,41,458-37-7,Antibiotic for Culture Media Use Only
1547,41,458-37-7,[5-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]-
1549,41,458-37-7,OR-0982
1550,41,458-37-7,methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate
1552,41,458-37-7,D04200
1553,41,458-37-7,Flubendazole (USAN)
1554,41,458-37-7,Flubendazolum [INN-Latin]
1555,41,458-37-7,methyl N-[6-(4-fluorophenyl)carbonyl-1H-benzimidazol-2-yl]carbamate
1556,41,458-37-7,MLS000759477
1557,41,458-37-7,N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamic acid methyl ester
1558,41,458-37-7,N-[6-[(4-fluorophenyl)-oxomethyl]-1H-benzimidazol-2-yl]carbamic acid methyl ester
1559,41,458-37-7,SMR000466360
1560,41,458-37-7,UNII-R8M46911LR
1562,41,458-37-7,"N-[6-(4-fluorobenzoyl)-1H-1,3-benzodiazol-2-yl]methoxycarboximidic acid"
1563,41,458-37-7,UNII:R8M46911LR
1564,41,458-37-7,Flumoxanal;Flutelmium
1565,41,458-37-7,'31430-15-6
1566,41,458-37-7,R8M46911LR
1567,41,458-37-7,flubendazole standard
1568,41,458-37-7,3904
1569,41,458-37-7,Flubendazole for system suitability
1570,41,458-37-7,N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]-carbamic acid
1573,41,458-37-7,Ph. Eur. grade
1574,42,301836-43-1,K00227
1575,42,301836-43-1,"4-[4-(2,3-Dihydro-1,4-benzodioxin-6-yl)-5-(pyridin-2-yl)-1H-imidazol-2-yl]benzamide"
1576,42,301836-43-1,Benzamide
1577,42,301836-43-1,"4-[4-(2,3-dihydro-1,4-benzodioxin-6-yl)-5-(2-pyridinyl)-1H-imidazol-2-yl]-"
1578,42,301836-43-1,"4-(4-(2,3-Dihydrobenzo[1,4]dioxin-6-yl)-5-pyridin-2-yl-1H-imidazol-2-yl)benzamide"
1579,42,301836-43-1,D 4476
1580,42,301836-43-1,[301836-43-1]
1581,42,301836-43-1,301836-43-1
1582,42,301836-43-1,"4-[4-(2,3-Dihydro-1,4-benzodioxin-6-yl)-5-(2-pyridinyl)-1H-imidazol-2-yl]benzamide"
1583,42,301836-43-1,D4476
1584,42,301836-43-1,"4-(4-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-5-(pyridin-2-yl)-1H-imidazol-2-yl)benzamide"
1585,42,301836-43-1,CASEIN KINASE I INHIBITOR
1587,42,301836-43-1,"4-[4-(2,3-dihydro-1,4-benzodioxin-7-yl)-5-pyridin-2-yl-1H-imidazol-2-yl]benzamide"
1588,42,301836-43-1,"4-[4-(2,3-dihydro-1,4-benzodioxin-6-yl)-5-(2-pyridinyl)1H-imidazol-2-yl]-benzamide"
1589,42,301836-43-1,"4-[4-(2,3-Dihydro-1,4-benzodioxin-6-yl)-5-(2-pyridinyl)1H-imidazol-2-yl]benzamide"
1590,42,301836-43-1,Casein Kinase I Inhibitor;D 4476;D-4476
1591,42,301836-43-1,"4-[4-(2,3-dihydro-1,4-benzodioxin-6-yl)-5-pyridin-2-yl-1H-imidazol-2-yl]benzamide"
1592,42,301836-43-1,CHEMBL410456
1594,42,301836-43-1,CK1 inhibitor
1595,42,301836-43-1,CK1 inhibitor|D 4476
1596,42,301836-43-1,MFCD09037526
1597,42,301836-43-1,D-4476
1598,42,301836-43-1,Not available
1599,42,301836-43-1,"4-[4-(2,3-dihydro-1,4-benzodioxin-6-yl)-5-(2-pyridinyl)-1h-imidazol-2-yl]-benzamide"
1600,42,301836-43-1,d4476 (d-4476)
1601,328,302962-49-8,Erlotinib hydrochloride
1602,328,302962-49-8,183319-69-9
1603,328,302962-49-8,Dasatinib
1604,328,302962-49-8,Sprycel
1605,328,302962-49-8,Dasatinib (USAN)
1606,328,302962-49-8,Dasatinib [USAN]
1607,328,302962-49-8,SPRYCEL (TN)
1608,328,302962-49-8,302962-49-8
1609,328,302962-49-8,1N1
1610,328,302962-49-8,5-Thiazolecarboxamide
1611,328,302962-49-8,N-(2-chloro-6-methylphenyl)-2-((6-(4-(2-hydroxyethyl)-1-piperazinyl)-2-methyl-4-pyrimidinyl)amino)-
1612,328,302962-49-8,N-(2-chloro-6-methylphenyl)-2-((6-(4-(2-hydroxyethyl)piperazin-1-yl)-2-methylpyrimidin-4-yl)amino)thiazole-5-carboxamide
1613,328,302962-49-8,"N-(2-chloro-6-methylphenyl)-2-({6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methylpyrimidin-4-yl}amino)-1,3-thiazole-5-carboxamide"
1615,328,302962-49-8,N-(2-chloro-6-methylphenyl)-2-[[6-[4-(2-hydroxyethyl)-1-piperazinyl]-2-methyl-4-pyrimidinyl]amino]-
1616,328,302962-49-8,"N-(2-Chlor-6-methylphenyl)-2-({6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methylpyrimidin-4-yl}amino)-1,3-thiazol-5-carboxamid"
1617,328,302962-49-8,"N-(2-Chloro-6-methylphenyl)-2-({6-[4-(2-hydroxyethyl)-1-piperazinyl]-2-methyl-4-pyrimidinyl}amino)-1,3-thiazole-5-carboxamide"
1618,328,302962-49-8,(18F)-N-(2-chloro-6-methylphenyl)-2-(6-(4-(2-hydroxyethyl)piperazin-1-yl)-2-methylpyrimidin-4-ylamino)thiazole-5-carboxamide
1619,328,302962-49-8,N-(2-chloro-6-methylphenyl)-2-(6-(4-(2-hydroxyethyl)piperazin-1-yl)-2-methylpyrimidin-4-ylamino)thiazole-5-carboxamide
1620,328,302962-49-8,960114-13-0
1621,328,302962-49-8,863127-77-9
1622,328,302962-49-8,BMS Dasatinib
1623,328,302962-49-8,Dasatinib Hydrate
1625,328,302962-49-8,BMS 354825
1626,328,302962-49-8,2-(6-(4-(2-hydroxyethyl)piperazin-1-yl)-2-methylpyrimidin-4-ylamino)-N-(2-chloro-6-methylphenyl)thiazole-5-carboxamide
1627,328,302962-49-8,"N-(2-Chloro-6-methylphenyl)-2-[[6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methylpyrimidin-4-yl]amino]-1,3-thiazole-5-carboxamide"
1628,328,302962-49-8,BMS-354825
1630,328,302962-49-8,BMS354825
1631,328,302962-49-8,Dasatinib monohydrate
1632,328,302962-49-8,2-{6-[4-(2-Hydroxy-ethyl)-piperazin-1-yl]-2-methyl-pyrimidin-4-ylamino}-thiazole
1633,328,302962-49-8,dasatinibum [INN_la]
1634,328,302962-49-8,302962-49-8£¬863127-77-9
1635,328,302962-49-8,Dasatinib (anhydrous)
1636,328,302962-49-8,anh. dasatinib
1637,328,302962-49-8,anhydrous dasatinib
1638,328,302962-49-8,dasatinib (anh.)
1640,328,302962-49-8,dasatinibum
1641,328,302962-49-8,MFCD11046566
1642,328,302962-49-8,MFCD08704581
1643,328,302962-49-8,Dasatinib (BMS-354825)
1646,328,302962-49-8,N-(2-chloro-6-methylphenyl)-2-[[6-[4-(2-hydroxyethyl)-1-piperazinyl]-2-methyl-4-pyrimidinyl]amino]-5-thiazolecarboxamide
1647,328,302962-49-8,N-(2-Chloro-6-methylphenyl)-2-[[6-[4-(2-hydroxyethyl)-1-piperazinyl]-2-methyl-4-pyrimidinyl]amino]-5-thiazolecarboxamide monohydrate
1648,328,302962-49-8,[302962-49-8]
1649,328,302962-49-8,N-(2-Chloro-6-methyl-phenyl)-2-[[6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methyl-pyrimidin-4-yl]amino]thiazole-5-carboxamide
1650,328,302962-49-8,Dasatinib anhydrous
1652,328,302962-49-8,monohydrate
1653,328,302962-49-8,BCB03_000715
1654,328,302962-49-8,"N-(2-chloro-6-methyl-phenyl)-2-[[6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methyl-pyrimidin-4-yl]amino]-1,3-thiazole-5-carboxamide"
1655,328,302962-49-8,NSC732517
1656,328,302962-49-8,NSC-732517
1657,328,302962-49-8,UNII-X78UG0A0RN
1659,328,302962-49-8,"N-(2-Chloro-6-methylphenyl)-2-[[6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methylpyrimidin-4-yl]amino]-1,3-thiazole-5-"
1660,328,302962-49-8,Spyrcel
1661,328,302962-49-8,UNII:X78UG0A0RN
1662,328,302962-49-8,BMS-354825;Sprycel;BMS354825;BMS 354825
1663,328,302962-49-8,DASATINIB-D8
1664,328,302962-49-8,1132093-70-9
1665,328,302962-49-8,"Sprycel,dasatinibum,Dasatinib,BMS-354825"
1676,328,302962-49-8,X78UG0A0RN
1680,328,302962-49-8,9966762
1681,328,302962-49-8,T6N DNTJ A2Q D- DT6N CNJ B1 FM- BT5N CSJ DVMR BG F1
1682,328,302962-49-8,dasatinib d8
1683,328,302962-49-8,dasatinib(bms-354825)
1684,328,302962-49-8,8712
1685,328,302962-49-8,达沙替尼(无水)
1686,328,302962-49-8,Dasatinib (BMS-354825
1687,328,302962-49-8,Sprycel)
1688,328,302962-49-8,DB01254
1689,283,624-49-7,Fumaric acid
1690,283,624-49-7,78-44-4
1691,283,624-49-7,DMF
1692,283,624-49-7,624-48-6
1693,283,624-49-7,"trans-1,2-ethylenedicarboxylic acid"
1694,283,624-49-7,Dimethyl fumarate
1695,283,624-49-7,Methyl fumarate
1697,283,624-49-7,dimethyl ester
1698,283,624-49-7,Boletic acid dimethyl ester
1699,283,624-49-7,Dimethyl but-2-enedioate
1700,283,624-49-7,Dimethyl fumarate (usan)
1701,283,624-49-7,Allomaleic acid dimethyl ester
1702,283,624-49-7,FUMARIC ACID DIMETHYL ESTER
1703,283,624-49-7,Dimethyl (2E)-2-butenedioate
1704,283,624-49-7,Dimethyl trans-ethylenedicarboxylate
1705,283,624-49-7,2-BUTENEDIOIC ACID (E)-
1707,283,624-49-7,trans-Butenedioic acid dimethyl ester
1708,283,624-49-7,2-Butenedioic acid
1710,283,624-49-7,210-849-0
1711,283,624-49-7,But-2-enedioic acid
1714,283,624-49-7,dimethyl ester (8CI)
1715,283,624-49-7,2-Butenedioic acid (2E)-
1721,283,624-49-7,Ethylene
1722,283,624-49-7,"1,2-bis(methoxycarbonyl)-"
1723,283,624-49-7,trans-
1725,283,624-49-7,1
1726,283,624-49-7,2-bis(methoxycarbonyl)-
1728,283,624-49-7,4-02-00-02205 (Beilstein Handbook Reference)
1729,283,624-49-7,"TRANS-1,2-ETHYLENEDICARBOXYLIC ACID DIMETHYL ESTER"
1730,283,624-49-7,trans-1
1731,283,624-49-7,2-Ethylenedicarboxylic acid dimethyl ester
1732,283,624-49-7,"CIS-BUTENEDIOIC ACID,DIMETHYL ESTER   MALEIC ACID,DIMETHYLESTER"
1733,283,624-49-7,Dimethyl maleate
1734,283,624-49-7,Dimethyl 2-butenedioate
1735,283,624-49-7,624-49-7
1736,283,624-49-7,trans-butanedioic acid dimethyl ester
1737,283,624-49-7,4-02-00-02205
1738,283,624-49-7,Dimethylester kyseliny fumarove [Czech]
1739,283,624-49-7,EINECS 210-849-0
1740,283,624-49-7,"1,4-dimethyl (2E)-but-2-enedioate"
1741,283,624-49-7,dimethyl (2E)-but-2-enedioate
1742,283,624-49-7,Dimethyl-(2E)-but-2-endioat
1743,283,624-49-7,dimethyl (Z)-but-2-enedioate
1744,283,624-49-7,(E)-2-Butenedioic acid dimethyl ester
1745,283,624-49-7,But-2-enedioicaciddimethylester
1746,283,624-49-7,"dimethyl (2E)but-2-ene-1,4-dioate"
1747,283,624-49-7,dimethylfumarate
1748,283,624-49-7,23055-10-9
1749,283,624-49-7,Dimethyl fumarate |
1750,283,624-49-7,DIMETHYL FUMALATE
1751,283,624-49-7,"(2E)-1,4-dimethyl ester 2-butenedioic acid"
1752,283,624-49-7,But-2-enedioic aciddimethyl ester
1753,283,624-49-7,Dimethylester kyseliny fumarove
1754,283,624-49-7,(E)-But-2-enedioic acid dimethyl ester
1756,283,624-49-7,"1,4-dimethyl ester"
1757,283,624-49-7,dimethyl (2E)-but-2-enedioate (en)2-Butenedioic acid
1758,283,624-49-7,dimethyl ester (en)
1759,283,624-49-7,(E)-Dimethyl fumarate
1760,283,624-49-7,"1,2-Bis(methoxycarbonyl)-trans-Ethylene"
